athlete_id,games,year,season,city,sport,event,medal
159,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
159,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,NA
159,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,NA
160,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",NA
161,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
162,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,NA
162,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,NA
163,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,NA
163,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,NA
163,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,NA
163,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,NA
163,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,NA
163,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,NA
163,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,NA
163,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,NA
164,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Individual",NA
165,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Featherweight,Silver
166,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Marathon,NA
166,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,NA
167,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 10,000 metres",NA
168,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
169,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Women's 3,000 metres",NA
170,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,NA
171,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,NA
172,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
173,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,NA
174,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,NA
175,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Marathon,NA
176,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,NA
177,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Road Race, Individual",NA
178,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Featherweight,NA
178,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Lightweight,NA
179,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,NA
179,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,NA
180,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
180,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
181,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
182,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,NA
183,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
184,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
185,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Individual",NA
185,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",NA
185,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",NA
185,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",NA
185,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",NA
186,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,NA
187,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Flyweight,NA
188,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,NA
189,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Featherweight,NA
190,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
191,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,NA
192,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,NA
193,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,NA
193,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,NA
193,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,NA
193,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,NA
193,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,NA
193,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,NA
194,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
195,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
195,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
196,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,NA
197,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
198,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,NA
199,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,NA
199,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,NA
200,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,NA
201,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
202,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,NA
202,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,NA
203,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,NA
203,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
204,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,NA
205,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
206,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,NA
206,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,NA
207,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Individual",NA
207,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Individual",NA
207,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",NA
207,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Individual",NA
207,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",NA
207,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",NA
207,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",NA
208,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Welterweight,NA
209,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,NA
210,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,NA
211,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",NA
211,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",NA
211,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",NA
212,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",NA
213,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
213,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
213,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
214,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,NA
215,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Team",NA
216,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,NA
217,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Flyweight,NA
218,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Super-Heavyweight,NA
219,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
220,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
221,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,NA
222,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Flyweight,NA
223,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,NA
223,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,NA
223,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,NA
223,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,NA
223,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,NA
223,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,NA
223,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Rings,NA
223,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,NA
224,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",NA
225,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
225,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
225,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
226,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,NA
227,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
228,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,NA
229,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,NA
230,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,NA
230,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,NA
230,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,NA
230,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,NA
230,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,NA
230,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,NA
230,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Rings,NA
230,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,NA
231,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
232,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Middleweight,NA
232,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,NA
233,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,NA
234,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 1,500 metres",NA
235,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,NA
236,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
236,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
237,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",NA
238,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
238,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
239,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
240,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,NA
241,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
242,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,NA
243,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,NA
244,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,NA
244,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horse Vault,NA
244,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,NA
244,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Rings,NA
244,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,NA
245,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,NA
246,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
247,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",NA
248,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,NA
248,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 800 metres,NA
249,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,NA
249,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,NA
250,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
250,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
251,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
251,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",NA
252,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
252,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
253,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
253,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
254,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
254,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,NA
255,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",NA
255,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",NA
255,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Individual",NA
255,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",NA
255,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Individual",NA
255,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Team",NA
255,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",NA
256,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",NA
256,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 10,000 metres",NA
256,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 10,000 metres",NA
256,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,NA
257,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
257,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
257,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
258,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,NA
259,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,NA
259,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,NA
259,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
260,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,NA
261,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,NA
262,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Lightweight,NA
263,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,NA
264,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
265,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,NA
266,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
267,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
267,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,NA
267,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
267,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,NA
268,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,NA
269,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
270,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,NA
271,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Bantamweight,NA
272,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,NA
273,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,NA
274,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,NA
275,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,NA
276,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,NA
276,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,NA
277,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Singles,NA
277,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Doubles,NA
277,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Singles,NA
278,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,NA
279,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,NA
279,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,NA
280,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 50 metres Freestyle,NA
281,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
281,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,NA
282,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,NA
282,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Heavyweight,NA
283,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,NA
284,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,NA
285,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
286,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,NA
286,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,NA
287,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Lightweight,NA
288,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,NA
289,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,NA
290,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,NA
291,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,NA
292,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,NA
293,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
294,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
295,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",NA
296,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,NA
297,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
298,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver
299,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 100 metres,NA
299,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres,NA
300,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,NA
300,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,NA
301,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's High Jump,NA
302,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,NA
303,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",NA
304,1936 Summer,1936,Summer,Berlin,Diving,Diving Men's Platform,NA
304,1948 Summer,1948,Summer,London,Diving,Diving Men's Platform,NA
305,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,NA
306,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
307,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 800 metres,NA
308,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Freestyle,NA
308,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Butterfly,NA
309,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,NA
310,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Lightweight,NA
311,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,NA
312,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,NA
313,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
313,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,NA
313,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
313,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,NA
314,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Long Jump,NA
